cross_streets,menu_date_updated,city,geo_accuracy,latitude,rating,mobile_url,review_count,is_claimed,snippet_text,snippet_image_url,display_phone,categories,id,is_closed,longitude,neighborhoods,address,image_url,display_address,url,menu_provider,country_code,rating_img_url,rating_img_url_large,phone,name,rating_img_url_small,postal_code,state_code
Havemeyer St & Marcy Ave,1472897792,Brooklyn,8.0,40.70869,5.0,https://m.yelp.com/biz/kichin-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,97,true,"DELICIOUSOh man are we glad Kichin opened up walking distance from our apartment. My favorites are the Bibimbap and the Grilled Chicken bowl, both of...",https://s3-media1.fl.yelpcdn.com/photo/qdoOjNfeXOqs4HyIwm_5pQ/ms.jpg,+1-718-599-1002,"[[Korean,korean]]",kichin-brooklyn,false,-73.95795,"[South Williamsburg,Williamsburg - South Side]",["297 Broadway"],https://s3-media4.fl.yelpcdn.com/bphoto/0nrDii2wfUnM23Dz0kaDPw/ms.jpg,"[297 Broadway,South Williamsburg,Brooklyn, NY 11211]",https://www.yelp.com/biz/kichin-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,7185991002,Kichin,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,11211,NY
Avenue Of The Americas & 5th Ave,,New York,8.0,40.75033,4.5,https://m.yelp.com/biz/trademark-taste-and-grind-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,108,true,"Trademark is one of those spots that looks completely out of place on this ugly block, in a totally good way. I had no idea that this place was here and it...",https://s3-media1.fl.yelpcdn.com/photo/uypOQcAHB2Zc6XqDhHNdmw/ms.jpg,+1-646-858-2320,"[[Bars,bars],[American (New),newamerican],[Venues & Event Spaces,venues]]",trademark-taste-and-grind-new-york,false,-73.98531,["Midtown West"],["38 W 36th St"],https://s3-media2.fl.yelpcdn.com/bphoto/S9ZQlCujXht2H9klX8jALg/ms.jpg,"[38 W 36th St,Midtown West,New York, NY 10018]",https://www.yelp.com/biz/trademark-taste-and-grind-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6468582320,Trademark Taste & Grind,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10018,NY
,,New York,8.0,40.70717,4.5,https://m.yelp.com/biz/fishmarket-restaurant-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,282,true,"Great staff and UNBELIEVABLE food! You gotta get the drunken fish soup here.Owner is here all the time and is super friendly. Recipes are his mom's.for...",https://s3-media1.fl.yelpcdn.com/photo/EI3yu0jM2gJ1rYgYlWOeMg/ms.jpg,+1-917-363-8101,"[[Seafood,seafood],[Chinese,chinese],[Asian Fusion,asianfusion]]",fishmarket-restaurant-new-york,false,-74.00192,["South Street Seaport"],["111 South St"],https://s3-media1.fl.yelpcdn.com/bphoto/kKRRXtYTK_3ZSic3k_9Mqg/ms.jpg,"[111 South St,South Street Seaport,New York, NY 10038]",https://www.yelp.com/biz/fishmarket-restaurant-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,9173638101,Fishmarket Restaurant,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10038,NY
Nevins St & Bond St,,Brooklyn,8.0,40.68742,4.0,https://m.yelp.com/biz/brasserie-s%C3%A9oul-brooklyn-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,84,true,"I would say that most of their food (at least what I tried) was more Korean than Korean-French, in fact nothing I ate felt like it had any French influence,...",https://s3-media2.fl.yelpcdn.com/photo/KJ4GCVr2mm8aePqD9YSVsQ/ms.jpg,+1-917-909-0970,"[[French,french],[Korean,korean]]",brasserie-s¨¦oul-brooklyn-2,false,-73.98258,"[Downtown Brooklyn,Boerum Hill]",["300 Schermerhorn St"],https://s3-media3.fl.yelpcdn.com/bphoto/A9yvd4Ti-eAdxXBgajdF0w/ms.jpg,"[300 Schermerhorn St,Downtown Brooklyn,Brooklyn, NY 11217]",https://www.yelp.com/biz/brasserie-s%C3%A9oul-brooklyn-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,9179090970,Brasserie S¨¦oul,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,11217,NY
Driggs Ave & Roebling St,1472694211,Brooklyn,9.5,40.710658,4.5,https://m.yelp.com/biz/traif-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,1665,true,"One of the most rated places in BK! Have been twice thus far for the multi course meal and will definitely be back...Food: $50 8-10 course meal available...",https://s3-media2.fl.yelpcdn.com/photo/jQ-wfBzgEvgiR1h2DcE2rQ/ms.jpg,+1-347-844-9578,"[[American (New),newamerican],[Tapas/Small Plates,tapasmallplates]]",traif-brooklyn,false,-73.958872,["Williamsburg - South Side"],["229 S 4th St"],https://s3-media3.fl.yelpcdn.com/bphoto/vU65FogGLV9e7OkGTQsRLw/ms.jpg,"[229 S 4th St,Williamsburg - South Side,Brooklyn, NY 11211]",https://www.yelp.com/biz/traif-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,3478449578,Traif,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,11211,NY
10th St & Christopher St,1426629089,New York,9.5,40.7338460034723,4.5,https://m.yelp.com/biz/olio-e-pi%C3%BA-new-york-3?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,1140,true,"So, first of all, I've been here before this last visit a long while ago and it did not leave an impression. HOWEVER, this last time was absolutely awesome....",https://s3-media3.fl.yelpcdn.com/photo/0fLpqiPtYqth8Dz88DBvWw/ms.jpg,+1-212-243-6546,"[[Italian,italian]]",olio-e-pi¨²-new-york-3,false,-73.9998156397812,["West Village"],["3 Greenwich Ave"],https://s3-media4.fl.yelpcdn.com/bphoto/zOidWZ_Vh3ZnD6aiKYmOGQ/ms.jpg,"[3 Greenwich Ave,West Village,New York, NY 10014]",https://www.yelp.com/biz/olio-e-pi%C3%BA-new-york-3?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,yelp,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2122436546,Olio e Pi¨²,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10014,NY
Lorimer St & Manhattan Ave,1478941709,Brooklyn,8.0,40.72355,4.0,https://m.yelp.com/biz/amami-bar-and-restaurant-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,38,true,"Came here on a quiet Monday afternoon along with my hubby and baby for a light afternoon snack. We ordered pork Gyoza, pork buns, salmon roll , eel avocado...",https://s3-media3.fl.yelpcdn.com/photo/XKm9yMl-THWnB0Zw1obPew/ms.jpg,+1-917-909-1568,"[[Japanese,japanese]]",amami-bar-and-restaurant-brooklyn,false,-73.95219,["Greenpoint"],["57 Nassau Ave"],https://s3-media4.fl.yelpcdn.com/bphoto/MRqUPDjiueoO5RD9XXQMZw/ms.jpg,"[57 Nassau Ave,Greenpoint,Brooklyn, NY 11222]",https://www.yelp.com/biz/amami-bar-and-restaurant-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,eat24,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,9179091568,Amami Bar and Restaurant,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,11222,NY
Avenue Of The Americas & 5th Ave,,New York,8.0,40.74972,4.5,https://m.yelp.com/biz/barn-joo-35-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,264,true,"Fantastic post protest dinner!Brought my vegan girlfriend and my bear of a friend Zach. They have a wide range of incredibly tasty vegan offerings such...",https://s3-media1.fl.yelpcdn.com/photo/YDmDBOlcjYrEBdbmJv-Ijg/ms.jpg,+1-212-564-4430,"[[Korean,korean],[Gastropubs,gastropubs],[Tapas/Small Plates,tapasmallplates]]",barn-joo-35-new-york,false,-73.98578,["Midtown West"],["34 W 35th St"],https://s3-media3.fl.yelpcdn.com/bphoto/_l1ZhP22bulR2pkNTowONA/ms.jpg,"[34 W 35th St,Midtown West,New York, NY 10001]",https://www.yelp.com/biz/barn-joo-35-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2125644430,Barn Joo 35,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10001,NY
,,New York,9.5,40.7128852965794,4.5,https://m.yelp.com/biz/hudson-eats-at-brookfield-place-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,250,true,"Amazing place to grab any kind of food you can think of.I especially liked Chop't...a healthy salad place.  The French place on the ground level is like a...",https://s3-media4.fl.yelpcdn.com/photo/eEaZv8dPU2w97wVtN3zAbw/ms.jpg,+1-212-978-1698,"[[Food Court,food_court]]",hudson-eats-at-brookfield-place-new-york,false,-74.0157020331352,["Battery Park"],"[225 Liberty St,2nd Level]",https://s3-media4.fl.yelpcdn.com/bphoto/vTtHHUhk8pPVjarNIKAM_w/ms.jpg,"[225 Liberty St,2nd Level,Battery Park,New York, NY 10281]",https://www.yelp.com/biz/hudson-eats-at-brookfield-place-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2129781698,Hudson Eats At Brookfield Place,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10281,NY
Conselyea St & Metropolitan Ave,1476912283,Brooklyn,9.5,40.714735,5.0,https://m.yelp.com/biz/bentou-cafe-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,16,true,"No need for a write up when you can read everyone else's. This place is my jam!---------------Guess yelp won't let me post something short and...",https://s3-media2.fl.yelpcdn.com/photo/hDvI5T2LyXJ8GJZM-t7vKg/ms.jpg,+1-718-218-8056,"[[Sushi Bars,sushi],[Korean,korean],[Asian Fusion,asianfusion]]",bentou-cafe-brooklyn,false,-73.9441264,["East Williamsburg"],["346 Graham Ave"],https://s3-media2.fl.yelpcdn.com/bphoto/44LHu_kFmkCbUg43jFussQ/ms.jpg,"[346 Graham Ave,East Williamsburg,Brooklyn, NY 11211]",https://www.yelp.com/biz/bentou-cafe-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,delivery_menu,US,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,7182188056,Bentou Cafe,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,11211,NY
Avenue Of The Americas & 5th Ave,,New York,9.5,40.74016,4.5,https://m.yelp.com/biz/burger-and-lobster-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,2813,true,"Such a simple concept, and so so good.The first time you go to Burger & Lobster, you will likely question the menu. Just burgers and lobster (lobster...",https://s3-media4.fl.yelpcdn.com/photo/ax7N9ksu6P_Gj55QoB5DWw/ms.jpg,+1-646-833-7532,"[[Seafood,seafood],[Burgers,burgers]]",burger-and-lobster-new-york,false,-73.993372,["Flatiron"],["39 W 19th St"],https://s3-media3.fl.yelpcdn.com/bphoto/ysH4wU0R13y3N3jG7GYFrw/ms.jpg,"[39 W 19th St,Flatiron,New York, NY 10011]",https://www.yelp.com/biz/burger-and-lobster-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6468337532,Burger & Lobster,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10011,NY
Hamilton Ave & Garnet St,1472873085,Brooklyn,9.5,40.6749782203506,4.5,https://m.yelp.com/biz/el-mate-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,147,true,My wife brought me here for my birthday dinner. We ordered appetizers (fried calamari and an empanada) which were very good. We ordered the meat plate for 2...,https://s3-media1.fl.yelpcdn.com/photo/nzyRykg3hQWZaHrU0-U4lg/ms.jpg,+1-718-222-1102,"[[Brazilian,brazilian],[Argentine,argentine],[Steakhouses,steak]]",el-mate-brooklyn,false,-73.9995224876405,["Carroll Gardens"],["550 Court St"],https://s3-media1.fl.yelpcdn.com/bphoto/3q1Xt67rYZFvAsl5tA9xOg/ms.jpg,"[550 Court St,Carroll Gardens,Brooklyn, NY 11231]",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,7182221102,El Mate,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,11231,NY
42nd St & 43rd St,1479294029,New York,9.5,40.7588161,4.5,https://m.yelp.com/biz/chirping-chicken-new-york-12?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,63,true,"Have you ever gone to a chicken spot and the service was top-notch? Well, chirping chicken was that spot for me. Although I do not remember the owners name,...",https://s3-media2.fl.yelpcdn.com/photo/YgC5d4Uq9FCgAq9YFIiCnA/ms.jpg,+1-212-244-7334,"[[Chicken Wings,chicken_wings],[Chicken Shop,chickenshop],[Salad,salad]]",chirping-chicken-new-york-12,false,-73.9926049,"[Theater District,Midtown West,Hell's Kitchen]",["587 9th Ave"],https://s3-media2.fl.yelpcdn.com/bphoto/VjNJu2GhwCYuKBUUyi7Dtg/ms.jpg,"[587 9th Ave,Theater District,New York, NY 10036]",https://www.yelp.com/biz/chirping-chicken-new-york-12?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,eat24,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2122447334,Chirping Chicken,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10036,NY
Broad St & Coenties Slip,,New York,8.0,40.70329,4.0,https://m.yelp.com/biz/the-dead-rabbit-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,871,false,"According to everyone and their brother, mother, sister's best friend and that person's cousin, The Dead Rabbit is a stellar cocktail joint and must-visit...",https://s3-media2.fl.yelpcdn.com/photo/FcnD0hIANaBM8mA8ccJRKw/ms.jpg,+1-646-422-7906,"[[Bars,bars],[Irish,irish]]",the-dead-rabbit-new-york,false,-74.01102,["Financial District"],["30 Water St"],https://s3-media3.fl.yelpcdn.com/bphoto/sMgLscPWORntrFI7p8bK7w/ms.jpg,"[30 Water St,Financial District,New York, NY 10004]",https://www.yelp.com/biz/the-dead-rabbit-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,6464227906,The Dead Rabbit,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,10004,NY
,,New York,9.5,40.774462614628,4.5,https://m.yelp.com/biz/bar-pleiades-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,63,false,"This bar is straight up sexy afIt is dark in the right way. I am a martini or near scotch guy so it is hard for me to comment on their cocktail list,...",https://s3-media4.fl.yelpcdn.com/photo/hUDI7snJJ5DGwl7YO8239Q/ms.jpg,+1-212-772-2600,"[[Cafes,cafes],[Cocktail Bars,cocktailbars]]",bar-pleiades-new-york,false,-73.9639148558197,["Upper East Side"],"[Surrey Hotel,20 E 76th St]",https://s3-media1.fl.yelpcdn.com/bphoto/d99D_LF579I743m0AGbKFA/ms.jpg,"[Surrey Hotel,20 E 76th St,Upper East Side,New York, NY 10021]",https://www.yelp.com/biz/bar-pleiades-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2127722600,Bar Pleiades,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10021,NY
Hudson St & Greenwich St,,New York,8.0,40.7331,4.0,https://m.yelp.com/biz/the-warren-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,70,true,"Pork chop heaven.Seriously, it's perfectly cooked and gigantic. Absolutely delicious. The place is a nice drinking spot and great for a date. It's such a...",https://s3-media3.fl.yelpcdn.com/photo/OIXMi2keq-UfXsic-QeFNg/ms.jpg,+1-212-243-1311,"[[Bars,bars],[American (Traditional),tradamerican]]",the-warren-new-york,false,-74.0067,["West Village"],["131 Christopher St"],https://s3-media1.fl.yelpcdn.com/bphoto/fsfTjs2jHWlITxvadKjqzQ/ms.jpg,"[131 Christopher St,West Village,New York, NY 10014]",https://www.yelp.com/biz/the-warren-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,2122431311,The Warren,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,10014,NY
9th Ave & 8th Ave,1478044083,New York,8.0,40.76015,4.5,https://m.yelp.com/biz/dim-sum-palace-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,171,true,"I've tried many a dim sum establishment in NYC, DC, San Francisco etc. and this might be one of my favorite dim sum places yet. Usually the best dim sum...",https://s3-media1.fl.yelpcdn.com/photo/oQiyPVOoUtLKXyYPyg5vZg/ms.jpg,+1-646-861-1910,"[[Dim Sum,dimsum],[Cantonese,cantonese]]",dim-sum-palace-new-york-2,false,-73.9893699,"[Theater District,Midtown West,Hell's Kitchen]",["334 W 46th St"],https://s3-media1.fl.yelpcdn.com/bphoto/choY9PLLtd0pwokgdNvZmA/ms.jpg,"[334 W 46th St,Theater District,New York, NY 10036]",https://www.yelp.com/biz/dim-sum-palace-new-york-2?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,delivery_menu,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,6468611910,Dim Sum Palace,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10036,NY
West St & 10th Ave,,New York,8.0,40.74073,4.5,https://m.yelp.com/biz/the-wild-son-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,48,true,What a find---terrific yummy food in homey niche of a restaurant with the perfect casual vibe.  My honey and I stumbled upon The Wild Son (with help from...,https://s3-media1.fl.yelpcdn.com/photo/_fJgBRUzd0AKu-aKKGYIXA/ms.jpg,+1-212-727-7900,"[[American (New),newamerican],[Cocktail Bars,cocktailbars],[Breakfast & Brunch,breakfast_brunch]]",the-wild-son-new-york,false,-74.00836,"[Meatpacking District,West Village]",["53 Little W 12th St"],https://s3-media1.fl.yelpcdn.com/bphoto/ItwW_S-JWgWK78L6deZmhg/ms.jpg,"[53 Little W 12th St,Meatpacking District,New York, NY 10014]",https://www.yelp.com/biz/the-wild-son-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,,US,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,2127277900,The Wild Son,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,10014,NY
Avenue Of The Americas & Franklin St,1472898945,New York,8.0,40.71782,4.0,https://m.yelp.com/biz/two-hands-restaurant-and-bar-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,82,true,Nothing I love more than a cute brunch spot opened by hot Australian men with accents serving me. Not to mention how attentive and amazing their servers...,https://s3-media4.fl.yelpcdn.com/photo/2qtX4E24cfx1T6KuVzAqHw/ms.jpg,,"[[Bars,bars],[Cafes,cafes]]",two-hands-restaurant-and-bar-new-york,false,-74.00547,["TriBeCa"],["251 Church St"],https://s3-media3.fl.yelpcdn.com/bphoto/whmXr8fSBtcmddSsTNvsOA/ms.jpg,"[251 Church St,TriBeCa,New York, NY 10013]",https://www.yelp.com/biz/two-hands-restaurant-and-bar-new-york?adjust_creative=NucDGu-AyqiKD-J-G5hGWg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=NucDGu-AyqiKD-J-G5hGWg,single_platform,US,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,,Two Hands Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,10013,NY
